talk_id,title,speaker,recorded_date,published_date,event,duration,views,likes
15702,Humanizar los cuidados intensivos,Gabriel Heras,2015-09-26,2018-07-18,TEDxValladolid,1200,122179,3600
15703,La importancia de la improvisación,Juan López-Aranguren,2015-09-12,2018-07-18,TEDxMadrid,694,33848,1000
20721,A day in the life of an ancient Egyptian doctor,Elizabeth Cox,2018-07-19,2018-07-19,TED-Ed,255,5715595,171000
21152,The avant-garde frontier of code poetry,Laura Caccia,2018-07-01,2018-07-19,TEDxLondon,501,4898,146
20101,Where are all the aliens?,Stephen Webb,2018-04-10,2018-07-19,TED2018,788,6321571,189000
21148,What archaeology and DNA can teach us about prehistoric migration,Ian Barnes,2018-07-01,2018-07-19,TEDxLondon,830,43747,1300
20554,How to train employees to have difficult conversations,Tamekia MizLadi Smith,2018-04-10,2018-07-20,TED2018,481,2149810,64000
19995,"""Dead Romance""",Boy Girl Banjo,2017-11-16,2018-07-20,TEDNYC,212,313522,9400
20082,Why doctors are offering free tax prep in their waiting rooms,Lucy Marcil,2018-04-10,2018-07-23,TED2018,286,1408720,42000
21354,Home is where the art is,Ian Strange,2018-06-14,2018-07-24,TEDxSydney,718,16012,480
20008,How AI is making it easier to diagnose disease,Pratik Shah,2017-08-27,2018-07-24,TEDGlobal 2017,289,1672168,50000
20083,How to stop swiping and find your person on dating apps,Christina Wallace,2018-04-10,2018-07-24,TED2018,309,2552896,76000
20085,Fake videos of real people -- and how to spot them,Supasorn Suwajanakorn,2018-04-10,2018-07-25,TED2018,425,2218736,66000
20973,The breathtaking courage of Harriet Tubman,Janell Hobson,2018-07-24,2018-07-26,TED-Ed,278,1637621,49000
20268,You may be accidentally investing in cigarette companies,Bronwyn King,2017-06-15,2018-07-26,TEDxSydney,868,3322469,99000
21743,Data-driven farming could transform agriculture,Ranveer Chandra,2018-04-22,2018-07-26,TEDxUniversityofRochester,1054,73872,2200
20089,You are fluent in this language (and don't even know it),Christoph Niemann,2018-04-10,2018-07-27,TED2018,752,3124852,93000
19827,Sound and sentiment,Mira Calix,2013-03-27,2018-07-30,TED@Intel,427,20135,604
20461,The Big Pivot,Andrew Winston,2014-09-17,2018-07-30,TED@Unilever,618,21341,640
19822,Are you technically fit to parent?,Michael Fey,2013-03-27,2018-07-30,TED@Intel,606,11443,343
18774,Investments in the future: A new approach to foreign aid,Paul O'Connell,2014-11-18,2018-07-30,TED@State Street London,755,10222,306
19816,The new sharing of emotions,Margaret Morris,2013-03-27,2018-07-30,TED@Intel,463,17463,523
19785,"Chips, conflict and the Congo",Gary Niekerk,2013-03-27,2018-07-30,TED@Intel,554,7069,212
19805,The corporation as agent of cultural fusion,Makiko Eda,2013-03-27,2018-07-30,TED@Intel,609,6806,204
19799,Weaving a strong smart grid,Lorie Wigle,2013-03-27,2018-07-30,TED@Intel,353,5548,166
19772,Strategies for fuel-efficient space travel,Erika Debenedictis,2013-03-27,2018-07-30,TED@Intel,369,11399,341
19138,Making a difference in the world,Alison Quirk,2013-11-06,2018-07-30,TED@State Street Boston,939,8851,265
19810,How to activate ideas,Manav Subodh,2013-03-27,2018-07-30,TED@Intel,660,11734,352
19768,Plucky rebels: Being agile in an un-agile place,Peter Biddle,2013-03-27,2018-07-30,TED@Intel,781,52079,1500
19072,My ghost town road trip,Abbey Williams,2014-11-18,2018-07-30,TED@State Street London,341,7511,225
19808,Training teachers: 10 million and counting,Shelley Shott,2013-03-27,2018-07-30,TED@Intel,529,8907,267
19891,The listening bias,Tony Salvador,2013-03-27,2018-07-30,TED@Intel,692,104845,3100
19042,Not good with names: Local name customs in a global village,Cynthia Ma Shwe Sin Win,2014-11-18,2018-07-30,TED@State Street London,391,48949,1400
18815,The future of reading. It's fast,Stephen Lawrence,2015-11-03,2018-07-30,TED@State Street Boston,585,27263,817
19126,The upside of data,Jessica Donohue,2013-11-06,2018-07-30,TED@State Street Boston,734,16998,509
19045,The power of self-acceptance,Harry Baker,2014-11-18,2018-07-30,TED@State Street London,774,192337,5700
19048,Selfies and seeing ourselves -- one artist's look in the mirror,Christina Balch,2014-11-18,2018-07-30,TED@State Street London,171,21917,657
19044,The power of imagination: Lessons from Shakespeare,John Bolton,2014-11-18,2018-07-30,TED@State Street London,566,89988,2600
19061,Restoring hope and dignity to the justice system,Alexander McLean,2014-11-18,2018-07-30,TED@State Street London,702,8058,241
19752,Interactive experiences with perceptual computing,Achin Bhowmik,2013-03-27,2018-07-30,TED@Intel,619,8386,251
19892,Let them be scientists,Wendy Hawkins,2013-03-27,2018-07-30,TED@Intel,501,9190,275
19057,What I learned from 32 grueling interviews,Ashwini Mrinal Bhagat,2014-11-18,2018-07-30,TED@State Street London,482,219283,6500
18814,The art of letting go...of the floor,Siawn Ou,2015-11-03,2018-07-30,TED@State Street Boston,448,22603,678
19784,Designing materials one atom at a time,Sadasivan Shankar,2013-03-27,2018-07-30,TED@Intel,613,6164,184
19129,Crowd-sourced investing,Hu Liang,2013-11-06,2018-07-30,TED@State Street Boston,543,6302,189
19136,Cultural clashes in defining beauty,Delali Bright,2013-11-06,2018-07-30,TED@State Street Boston,246,19859,595
19043,The importance of good conversation – and how to have it,John O'Leary,2014-11-18,2018-07-30,TED@State Street London,817,88875,2600
18802,Perfectionism holds us back. Here's why,Charly Haversat,2015-11-03,2018-07-30,TED@State Street Boston,508,251970,7500
20470,"Don't quit your job, use it for good",Viviana Alvarez,2014-09-17,2018-07-30,TED@Unilever,667,30594,917
20469,How can we give our kids a brighter future?,Richard Neville,2014-09-17,2018-07-30,TED@Unilever,635,20749,622
20468,Watch what you dispose of,Rania Bahaa,2014-09-17,2018-07-30,TED@Unilever,320,7765,232
20756,"Why we hire ""unemployable"" people",Mike Brady and Dion Drew,2014-09-17,2018-07-30,TED@Unilever,972,71017,2100
19041,A millennial's proposal for a happy multigenerational workplace,Patrice Thompson,2014-11-18,2018-07-30,TED@State Street London,494,69773,2000
20465,Solving the sanitation crisis,John Kluge Jr.,2014-09-17,2018-07-30,TED@Unilever,444,3831,114
20466,The power of transformative collaboration,Keith Weed,2014-09-17,2018-07-30,TED@Unilever,840,14867,446
20464,Feeding the future,Jack Sinclair,2014-09-17,2018-07-30,TED@Unilever,556,13478,404
20463,Owning the kitchen again,Einav Gefen,2014-09-17,2018-07-30,TED@Unilever,474,7716,231
18755,What if we traded employees like football players?,Yusuf Nurbhai,2014-11-18,2018-07-30,TED@State Street London,173,25288,758
19115,Bring out your inner filmmaker,Mark Halliday,2013-11-06,2018-07-30,TED@State Street Boston,396,5556,166
20462,When will I get my water next?,Anu Sridharan,2014-09-17,2018-07-30,TED@Unilever,234,10232,306
20467,A personal story about farming and the future of agriculture,Mark Jackson,2014-09-17,2018-07-30,TED@Unilever,441,45291,1300
18768,We don't need immigration caps. We need minimums,Timothy Graf,2014-11-18,2018-07-30,TED@State Street London,511,15352,460
18769,Lost in translation: The joy of a jargon-free world,Thea Knight,2014-11-18,2018-07-30,TED@State Street London,372,27819,834
19101,Economics and art,Megan Wilkens,2013-11-06,2018-07-30,TED@State Street Boston,420,16841,505
18809,B.E.A.T. NYC performs at TED@StateStreet, B.E.A.T. NYC,2015-11-03,2018-07-30,TED@State Street Boston,477,3455,103
18817,The dark side of storytelling,Suzanne Duncan,2015-11-03,2018-07-30,TED@State Street Boston,658,26257,787
18816,Could Moby Dick prevent the next financial crisis?,Suzanne Case,2015-11-03,2018-07-30,TED@State Street Boston,529,6289,188
19092,Democratizing investing,Nathan Ide,2013-11-06,2018-07-30,TED@State Street Boston,349,6966,208
18813,Can 0.7% of corporate profits fund the world's biggest problems?,Sahil Sethi,2015-11-03,2018-07-30,TED@State Street Boston,424,10783,323
18812,Women in business: entirely unremarkable,Kirsten Hall,2015-11-03,2018-07-30,TED@State Street Boston,562,68936,2000
18811,In defense of extroverts ,Katherine Lucas,2015-11-03,2018-07-30,TED@State Street Boston,522,148798,4400
18810,Creating music on the go ,James Bickerton,2015-11-03,2018-07-30,TED@State Street Boston,417,14324,429
18808,A rallying cry for office shorts,Chris Vogtherr,2015-11-03,2018-07-30,TED@State Street Boston,356,7157,214
18762,How to give teachers an income they deserve,Todd Gershkowitz,2014-11-18,2018-07-30,TED@State Street London,236,6722,201
21177,How can you change someone's mind?,Hugo Mercier,2018-07-26,2018-07-31,TED-Ed,267,2208291,66000
21191,Did ancient Troy really exist?,Einav Zamir Dembin,2018-07-26,2018-07-31,TED-Ed,257,1815517,54000
20044,Why does your voice change as you get older?,Shaylin Schundler,2018-08-02,2018-08-02,TED-Ed,280,1683771,50000
21894,Can you solve the rogue AI riddle?,Dan Finkel,2018-08-07,2018-08-07,TED-Ed,247,3665948,109000
20324,How the Normans changed the history of Europe,Mark Robinson,2018-08-09,2018-08-09,TED-Ed,305,2701408,81000
19828,Why machines must make us better humans,Steve Brown,2013-03-27,2018-08-13,TED@Intel,788,4033,120
19133,How jiu jitsu taught me to be a better employee,Francesca Simon-Carboni,2013-11-06,2018-08-13,TED@State Street Boston,365,7721,231
20368,How AI can save our humanity,Kai-Fu Lee,2018-04-10,2018-08-13,TED2018,880,4103819,123000
10190,How teachers can help kids find their political voices,Sydney Chaffee,2017-11-18,2018-08-14,TEDxBeaconStreet,1009,1411113,42000
21701,What really happened to the Library of Alexandria?,Elizabeth Cox,2018-08-14,2018-08-14,TED-Ed,284,2437689,73000
21017,The little risks you can take to increase your luck,Tina Seelig,2018-06-07,2018-08-14,TED Salon Brightline Initiative,689,3257690,97000
21033,Why I fight for the education of refugee girls (like me),Mary Maker,2018-06-09,2018-08-15,TEDxKakumaCamp,997,1446764,43000
20365,What a scrapyard in Ghana can teach us about innovation,DK Osseo-Asare,2017-08-27,2018-08-16,TEDGlobal 2017,847,1340357,40000
20919,How cancer cells communicate -- and how we can slow them down,Hasini Jayatilaka,2017-10-27,2018-08-16,TEDxMidAtlantic,609,1849006,55000
21932,Zen kōans: unsolvable enigmas designed to break your brain,Puqun Li,2018-08-16,2018-08-16,TED-Ed,281,2970843,89000
20269,How urban spaces can preserve history and build community,Walter Hood,2018-04-10,2018-08-17,TED2018,844,1484910,44000
20475,How women in rural India turned courage into capital,Chetna Gala Sinha,2018-04-10,2018-08-20,TED2018,858,1685480,50000
21753,"""Interpassion"" / ""Ba$$in""", Yelle,2018-06-07,2018-08-20,TED Salon Brightline Initiative,432,261088,7800
21645,"To transform child welfare, take race out of the equation",Jessica Pryce,2018-05-31,2018-08-21,TED Residency,451,1346329,40000
21117,"Why the ""wrong side of the tracks"" is usually the east side of cities",Stephen DeBerry,2018-04-10,2018-08-21,TED2018,400,1681990,50000
21896,"Why is Aristophanes called ""The Father of Comedy""?",Mark Robinson,2018-08-21,2018-08-21,TED-Ed,284,708270,21000
21802,How to get serious about diversity and inclusion in the workplace,Janet Stovall,2018-07-19,2018-08-22,TED@UPS,654,2268448,68000
21700,Can you solve the Leonardo da Vinci riddle?,Tanya Khovanova,2018-08-23,2018-08-23,TED-Ed,272,3919034,117000
21768,Una nueva manera de hablar del fracaso en los negocios,Leticia Gasca,2018-04-26,2018-08-23,TED en Español en NYC,780,34897,1000
21307,Don't fail fast -- fail mindfully,Leticia Gasca,2018-06-07,2018-08-23,TED Salon Brightline Initiative,744,2349099,70000
21803,How we can use light to see deep inside our bodies and brains,Mary Lou Jepsen,2018-04-10,2018-08-24,TED2018,1000,874394,26000
21584,How art can shape America's conversation about freedom,Dread Scott,2018-04-10,2018-08-27,TED2018,262,1435228,43000
20757,Why art thrives at Burning Man,Nora Atkinson,2018-04-10,2018-08-28,TED2018,611,491482,14000
20753,A rare galaxy that's challenging our understanding of the universe,Burçin Mutlu-Pakdil,2018-04-10,2018-08-28,TED2018,269,2629140,78000
21996,What is imposter syndrome and how can you combat it?,Elizabeth Cox,2018-08-28,2018-08-28,TED-Ed,242,4583104,137000
21646,How China is (and isn't) fighting pollution and climate change,Angel Hsu,2018-04-10,2018-08-29,TED2018,728,1936301,58000
21039,How I went from child refugee to international model,Halima Aden,2018-06-09,2018-08-30,TEDxKakumaCamp,468,1638042,49000
22701,A new way to think about the transition to motherhood,Alexandra Sacks,2018-05-31,2018-08-30,TED Residency,366,2177101,65000
21977,"Why should you read ""One Hundred Years of Solitude""?",Francisco Díez-Buzo,2018-08-30,2018-08-30,TED-Ed,327,3293593,98000
21752,Let's get honest about our money problems,Tammy Lally,2017-06-24,2018-08-31,TEDxOrlando,740,2265920,67000
20173,"""Wild Women""",Sunni Patterson,2017-11-01,2018-08-31,TEDWomen 2017,266,407900,12000
23117,The surprising link between stress and memory,Elizabeth Cox,2018-09-04,2018-09-04,TED-Ed,286,1448412,43000
23418,How prefab homes can transform affordable housing,Antón García-Abril,2016-11-19,2018-09-04,TEDxYouth@Beaconstreet,449,21848,655
21930,Should teachers get free housing?,Gregg Garn,2017-01-27,2018-09-04,TEDxOU,1074,8770,263
20692,How data is helping us unravel the mysteries of the brain,Steve McCarroll,2017-11-01,2018-09-04,TEDMED 2017,1032,1590360,47000
23416,I hate McMansions -- and you should too,Kate Wagner,2016-10-21,2018-09-04,TEDxMidAtlantic,674,394406,11000
23419,Home renters are powerless. Here's how to fix that,Yale Fox,2016-09-10,2018-09-04,TEDxNewYork,739,671718,20000
23413,America's most invisible communities -- mobile home parks,Esther Sullivan,2017-07-08,2018-09-04,TEDxMileHigh,876,27288,818
8530,What commercialization is doing to cannabis,Ben Cort,2017-11-10,2018-09-05,TEDxMileHigh,955,2556712,76000
23466,Why we need to make education more accessible to the deaf,Nyle DiMarco,2018-06-16,2018-09-05,TEDxKlagenfurt,868,327430,9800
23088,3 ways businesses can fight sex trafficking,Nikki Clifton,2018-07-19,2018-09-06,TED@UPS,740,1573652,47000
23422,What is the universe expanding into?,Sajan Saini,2018-09-06,2018-09-06,TED-Ed,329,1968462,59000
20975,A love letter to realism in a time of grief,Mark Pollock and Simone George,2018-04-10,2018-09-07,TED2018,1153,2154470,64000
21804,How AI could compose a personalized soundtrack to your life,Pierre Barreau,2018-04-10,2018-09-10,TED2018,499,1574569,47000
23089,A new way to fund health care for the most vulnerable,Andrew Bastawrous,2018-07-31,2018-09-10,TED Salon Optum,666,1492699,44000
23248,Can you solve the rebel supplies riddle?,Alex Gendler,2018-09-10,2018-09-10,TED-Ed,262,2494007,74000
24689,Why some anger can be good for you,Ryan Martin,2018-08-25,2018-09-11,TEDxFondduLac,789,170433,5100
23325,What if our data could be protected online?,Derek Banta,2018-07-19,2018-09-11,TED@UPS,290,12177,365
23313,"""White""",Yue Xiu Lim,2018-07-19,2018-09-11,TED@UPS,155,6365,190
22704,Did the global response to 9/11 make us safer?,Benedetta Berti,2018-04-10,2018-09-11,TED2018,458,1485321,44000
23324,A makerspace for everyone,Robin Hooker,2018-07-19,2018-09-11,TED@UPS,335,7591,227
23308,How machine learning can teach us to build more effective teams,Drew Humphreys,2018-07-19,2018-09-11,TED@UPS,566,32554,976
23315,"""The Coming Out Beauty"" / ""419 sq ft""",Muslim Sahib,2018-07-19,2018-09-11,TED@UPS,326,6107,183
23318,"""Not About Me""",John Bidden,2018-07-19,2018-09-11,TED@UPS,277,4308,129
23306,A solution to gun violence found in US history,David Farrell,2018-07-19,2018-09-11,TED@UPS,784,72505,2100
23314,"How small business can benefit from ""village banking""",Ruchi Shah,2018-07-19,2018-09-11,TED@UPS,656,13444,403
23420,Is there any truth to the King Arthur legends?,Alan Lupack,2018-09-11,2018-09-11,TED-Ed,318,2477141,74000
22703,"""You Never Can Tell"" / ""Over the Mountain, Across the Sea""",Elise LeGrow,2018-04-10,2018-09-12,TED2018,448,317204,9500
20310,What are the most important moral problems of our time?,Will MacAskill,2018-04-10,2018-09-12,TED2018,705,2350284,70000
24727,What I learned investigating Nixon,Bob Woodward,2016-10-21,2018-09-12,TEDxMidAtlantic,880,198175,5900
21976,How to create a world where no one dies waiting for a transplant,Luhan Yang,2018-04-10,2018-09-13,TED2018,811,1689027,50000
23658, How I'm using LEGO to teach Arabic,Ghada Wali,2017-08-27,2018-09-13,TEDGlobal 2017,490,1788403,53000
20319,How do cigarettes affect the body?,Krishna Sudhir,2018-09-13,2018-09-13,TED-Ed,298,16848450,505000
13523,3 ways to make better decisions -- by thinking like a computer,Tom Griffiths,2017-06-15,2018-09-14,TEDxSydney,698,4173500,125000
20390,Your fingerprints reveal more than you think,Simona Francese,2018-04-10,2018-09-17,TED2018,596,2611782,78000
21895,What would happen if every human suddenly disappeared? ,Dan Kwartler,2018-09-17,2018-09-17,TED-Ed,301,5083057,152000
20633,"""Rebelosis"" / ""Rebel Rock"" / ""Rebel on That Level""",The Soul Rebels,2018-04-10,2018-09-17,TED2018,888,207527,6200
22947,The press trampled on my privacy. Here's how I took back my story,Kate Stone,2018-04-10,2018-09-18,TED2018,368,1480007,44000
25109,Shouldn't sports be color-blind?,Patrick Ferrucci,2018-06-16,2018-09-18,TEDxMileHigh,949,46275,1300
